coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
9208eebf-de2c-4ff5-954b-18f4cc849424,,,preservedspecimen,,anolis porcatus,148835,reptilia,herps,,,r etheridge,,,north america,,united states,usa,harris,1956-09-05T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,9ae04329bf526635ba46141dead1b7723084e5b7,1956-09-05,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:148835,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:148835""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,249,texas,2467252,accepted,species,,9208eebf-de2c-4ff5-954b-18f4cc849424,,united states | texas | harris,,
9246c305-6bdb-47e1-9fb0-1ffec279ca1e,,,preservedspecimen,,anolis porcatus,173802,reptilia,herps,,,r e etheridge & w auffenberg,,,north america,,united states,usa,alachua,1958-08-21T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,c21fa21a8d976c07dc283ce97d040d408eab9565,1958-08-21,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:173802,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:173802""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,233,florida,2467252,accepted,species,,9246c305-6bdb-47e1-9fb0-1ffec279ca1e,,united states | florida | alachua,,
93b0cfc3-b3a5-420f-b8d6-358a4f52190b,,,preservedspecimen,,anolis porcatus,173766,reptilia,herps,,,r e etheridge & c f walker,,,north america,,united states,usa,monroe,1958-08-16T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,3dd61e392130bcb09a28c580adb780739b2d2e82,1958-08-16,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:173766,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:173766""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,228,florida,2467252,accepted,species,,93b0cfc3-b3a5-420f-b8d6-358a4f52190b,,united states | florida | monroe,,
aca05a21-4854-481b-b0d4-8fee85f196aa,,,preservedspecimen,,anolis porcatus,53046,reptilia,herps,,,,,,north america,,united states,usa,marion,1919-03-14T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,519fe0743d51ecff2a91e0cd274807b0122ec087,1919-03,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:53046,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:53046""]",47,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,73,florida,2467252,accepted,species,,aca05a21-4854-481b-b0d4-8fee85f196aa,,united states | florida | marion,,
ad7d3710-1d80-4744-a2f8-b2ba63ad4b9f,,,preservedspecimen,,anolis porcatus,173758,reptilia,herps,,,r e etheridge & c f walker,,,north america,,united states,usa,monroe,1958-08-16T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,ba0c92af2c3677f71c180671315bed42ecb09394,1958-08-16,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:173758,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:173758""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,228,florida,2467252,accepted,species,,ad7d3710-1d80-4744-a2f8-b2ba63ad4b9f,,united states | florida | monroe,,
9ad29c00-a6d5-4a41-bcf0-9012e085d411,,,preservedspecimen,,anolis porcatus,93096,reptilia,herps,,,h harrison,,,north america,,united states,usa,rapides,1942-05-16T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,ef9b793710251c3da6f694fb52c45387da932998,1942-05-16,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,2.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:93096,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:93096""]",65-66,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,136,louisiana,2467252,accepted,species,,9ad29c00-a6d5-4a41-bcf0-9012e085d411,,united states | louisiana | rapides,,
a1e76adf-cb89-4d33-8a2d-e9ed3bc89ab1,,,preservedspecimen,,anolis porcatus,94990,reptilia,herps,,,thomas h allen,,,north america,,united states,usa,harrison,1945-10-14T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,c74b3fc2df111253a1d4b9351703c8e32943c127,1945-10-14,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:94990,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:94990""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,287,mississippi,2467252,accepted,species,,a1e76adf-cb89-4d33-8a2d-e9ed3bc89ab1,,united states | mississippi | harrison,,
995d9348-ee87-4688-b6ca-859e07268897,,,preservedspecimen,,anolis porcatus,148845,reptilia,herps,,,r etheridge,,,north america,,united states,usa,harris,1956-09-14T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,5bcafb32691ee6cc03c703522c538ba248c35a43,1956-09,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:148845,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:148845""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,258,texas,2467252,accepted,species,,995d9348-ee87-4688-b6ca-859e07268897,,united states | texas | harris,,
9a86eafd-970a-4f6b-aa79-2c236f6e6149,,,preservedspecimen,,anolis porcatus,173770,reptilia,herps,,,r e etheridge & c f walker,,,north america,,united states,usa,monroe,1958-08-16T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,2c371ef741d5fae7da3088ed9116e4122326520d,1958-08-16,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:173770,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:173770""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,228,florida,2467252,accepted,species,,9a86eafd-970a-4f6b-aa79-2c236f6e6149,,united states | florida | monroe,,
f0423ef9-4622-4a4e-9a81-bd5551213fa8,,,preservedspecimen,,anolis porcatus,106200,reptilia,herps,,,n bell,,,north america,,united states,usa,monroe,1952-07-30T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,d9f100f6761e6a5c28e7eb3aa8703b7c4c5e1b36,1952-07-30,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,2.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:106200,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:106200""]",2258.60,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,212,florida,2467252,accepted,species,,f0423ef9-4622-4a4e-9a81-bd5551213fa8,,united states | florida | monroe,,
fb81c2d4-82e3-42c0-a21d-70a36d61120c,,,preservedspecimen,,anolis porcatus,57746,reptilia,herps,,,j s alexander,,,north america,,united states,usa,alachua,1923-03-11T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,a70013316f2af176a509a2c30df4cd03dfd877b0,1923-03-11,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,2.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:57746,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:57746""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,70,florida,2467252,accepted,species,,fb81c2d4-82e3-42c0-a21d-70a36d61120c,,united states | florida | alachua,,
f6bf7cf2-8025-4a10-8440-1e8d819d8492,,,preservedspecimen,,anolis porcatus,148847,reptilia,herps,,,r etheridge,,,north america,,united states,usa,harris,1956-09-14T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,bd7ae6c30c2b36af93c212aff4cfc27ae971d8d4,1956-09,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:148847,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:148847""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,258,texas,2467252,accepted,species,,f6bf7cf2-8025-4a10-8440-1e8d819d8492,,united states | texas | harris,,
f10c5249-5398-4799-8c98-a8a471bc9e9e,,,preservedspecimen,,anolis porcatus,226766,reptilia,herps,,,fred kraus & e teodoro,,,oceania,,united states,usa,honolulu,1999-07-31T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.25,,,,,,d7217843ea572ea964e73c39a3cc367ffd54fee3,1999-07-31,dactyloidae,,"[""dwc_family_replaced"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""gbif_vernacularname_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:226766,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:226766""]",fk 3990,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,212,hawaii,2467252,accepted,species,,f10c5249-5398-4799-8c98-a8a471bc9e9e,,united states | hawaii | oahu,,north pacific ocean
832f73c5-f217-45c2-99ec-0ca07782f564,,,preservedspecimen,,anolis porcatus,116696,reptilia,herps,,,t j cohn,,,north america,,united states,usa,gadsden,1956-06-20T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,a2958b0d30173ca3f49a9a617c0ebd0e1a614e2d,1956-06-20,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:116696,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:116696""]",3503,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,172,florida,2467252,accepted,species,,832f73c5-f217-45c2-99ec-0ca07782f564,,united states | florida | gadsden,,
8b645159-8f06-4f21-af0c-b6737cd9764c,,,preservedspecimen,,anolis porcatus,178277,reptilia,herps,,,fred kraus,,,north america,,united states,usa,berkeley,1980-03-31T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,56706e5fa0661bac05a2f932a5d5aa5d45149736,1980-03-31,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:178277,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:178277""]",fk 204,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,91,south carolina,2467252,accepted,species,,8b645159-8f06-4f21-af0c-b6737cd9764c,,united states | south carolina | berkeley,,
d6b5b141-240a-43e7-be00-738a3393b341,,,preservedspecimen,,anolis porcatus,226919,reptilia,herps,,,fred kraus,,,oceania,,united states,usa,hawaii,2000-01-27T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.25,,,,,,f6af54ceda52410badb879a9eca6d87062adffb2,2000-01-27,dactyloidae,,"[""dwc_family_replaced"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""gbif_vernacularname_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:226919,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:226919""]",fk 4434,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,27,hawaii,2467252,accepted,species,,d6b5b141-240a-43e7-be00-738a3393b341,,united states | hawaii | hawaii,,north pacific ocean
d89156ff-26d4-49cc-87cf-2c91b04a1523,,,preservedspecimen,,anolis porcatus,173759,reptilia,herps,,,r e etheridge & c f walker,,,north america,,united states,usa,monroe,1958-08-16T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,9806b6a9a4e38971d8939227e7c662cabe75af26,1958-08-16,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:173759,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:173759""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,228,florida,2467252,accepted,species,,d89156ff-26d4-49cc-87cf-2c91b04a1523,,united states | florida | monroe,,
ce34a7d9-a7ac-4229-8d2d-4901be8fbeef,,,preservedspecimen,,anolis porcatus,98477,reptilia,herps,,,harry carnighan,,,north america,,united states,usa,collier,1948-02-29T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,f7328a623ba1674e50464568acee107791dba387,1948-02-29,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:98477,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:98477""]",14,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,60,florida,2467252,accepted,species,,ce34a7d9-a7ac-4229-8d2d-4901be8fbeef,,united states | florida | collier,,
31516b62-ad18-45db-9a07-64c5ef6c1d04,,,preservedspecimen,,anolis porcatus,130994,reptilia,herps,,,d c robinson and wayne king,,,north america,,united states,usa,alachua,1960-05-13,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,6b6a924d42d977508894803f6e2ca61b91a27db0,,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,16.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:130994,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:130994""]",ef4227-42,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,134,florida,2467252,accepted,species,,31516b62-ad18-45db-9a07-64c5ef6c1d04,,united states | florida | alachua,,
